baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
162.417492792208,0.432870651844044,0.162775852951025,2.65930507502414,0.00783020250599515,0.203585265155874,ENSDARG00000000001.5
241.76969928264,-0.130160867198709,0.19515962605327,-0.666945668174115,0.50480683872256,0.874697265114439,ENSDARG00000000002.7
2563.97312145477,-0.0959813743359265,0.0777639700380621,-1.23426535822371,0.21710404000118,0.725847588911056,ENSDARG00000000018.8
4823.83587277762,0.0486465316666866,0.12013900799261,0.404918706084863,0.685537267792295,0.931816363051287,ENSDARG00000000019.8
334.779968433899,0.148711404765837,0.143389188237535,1.03711727915975,0.299681203266887,0.779527891831129,ENSDARG00000000068.8
1589.80452775104,-0.00338170464408115,0.11513212436096,-0.0293723811911861,0.976567599914193,0.996206698906015,ENSDARG00000000069.6
1572.22478125248,0.0459233607051823,0.11907426804539,0.385669897107213,0.699741159864628,0.934982267584989,ENSDARG00000000086.11
6366.65606578373,0.0222106529188302,0.0579865046331269,0.383031414970675,0.701696471314745,0.935650194469914,ENSDARG00000000103.11
320.391105105815,-0.0899223172407998,0.129097515162388,-0.696545685853743,0.486087156742484,0.869517291473344,ENSDARG00000000142.9
124.065885299756,0.0927058337274463,0.191749168840365,0.483474501027045,0.628758860762851,0.914098994727947,ENSDARG00000000151.13
228.023517735095,0.0639005340320471,0.120017145290799,0.532428378272266,0.594429334736511,0.902777276860613,ENSDARG00000000161.12
444.578673888211,-0.0965381656349679,0.102933469678423,-0.937869537834145,0.348311459603191,0.808233392017045,ENSDARG00000000175.9
702.852647296282,-0.12616298563688,0.0821533227665913,-1.53570155640967,0.124611593183786,0.615157069536205,ENSDARG00000000183.14
2746.42867012478,-0.0264314889097519,0.0874339646152052,-0.302302303527882,0.762421622482519,0.953325633446615,ENSDARG00000000189.11
2044.8099534043,-0.203910179203301,0.210899426105067,-0.966859810712411,0.333614119833787,0.798334633741422,ENSDARG00000000212.10
1608.66967290138,0.0185711112854405,0.0897307317740606,0.206964892832949,0.836037276316375,0.969131510557406,ENSDARG00000000229.8
2389.98771796562,0.197657620482807,0.0887387476925048,2.22741052384157,0.0259198497223187,0.352907528514062,ENSDARG00000000241.11
765.505444713948,0.202744872252817,0.115802883765718,1.75077567725336,0.0799845578366783,0.533849765881956,ENSDARG00000000324.9
32.5021207849726,-0.187327168980699,0.322084141124,-0.58160941525084,0.560829799574266,0.893270930505756,ENSDARG00000000349.7
65.5741478303776,0.00940742953118309,0.227446666085601,0.0413610350641171,0.967008075712753,0.993853670616965,ENSDARG00000000369.9
1289.21201819621,0.0827444309396808,0.143007845205041,0.578600641251842,0.562858671955871,0.893621215784616,ENSDARG00000000370.9
58.3465008241082,-0.515275534912014,0.225091714926128,-2.28918036846056,0.0220688747457731,0.334106002480312,ENSDARG00000000380.10
3023.97863283085,0.108795918554333,0.0829371231459781,1.31178794763403,0.189591692602124,0.701103600112395,ENSDARG00000000394.9
118.702476442914,0.328814497300923,0.151026692362665,2.17719458830053,0.0294660519209069,0.371262835645855,ENSDARG00000000423.9
969.845502111633,-0.0100303435253683,0.0967555598434806,-0.103666843968389,0.917433739525969,0.98323590388606,ENSDARG00000000442.10
1142.13679264724,0.0416271593041401,0.12171635709234,0.342001357077748,0.732349870975266,0.944464248331589,ENSDARG00000000472.8
101.364691584473,-0.107417202146951,0.182889834159383,-0.58733282055109,0.556980202582514,0.892083943105566,ENSDARG00000000476.12
513.357535275537,0.139723032254319,0.143832928611987,0.971425900888413,0.331336235805101,0.796834016555731,ENSDARG00000000489.9
18812.8350052475,-0.0979018245984693,0.108148743291551,-0.905251615680292,0.365332102800263,0.816920749478698,ENSDARG00000000503.14
26.2237632546898,0.358454075619518,0.331943343985836,1.07986523035935,0.280202198409145,0.763455125823625,ENSDARG00000000516.11
611.738863029213,-0.0606459596729755,0.130394243102529,-0.465096910952499,0.641862058031645,0.917725515491949,ENSDARG00000000529.12
491.024288984348,-0.0418031752130475,0.104409052919336,-0.400378837315416,0.688877508983672,0.932732676764879,ENSDARG00000000540.10
617.260854001367,0.0330594752224899,0.101142073883124,0.326861749549372,0.743772452802649,0.948356878431808,ENSDARG00000000542.10
3908.5082298238,-0.0814718280541319,0.156463689015242,-0.520707574817537,0.60257049679973,0.905010705173633,ENSDARG00000000551.11
48035.6735595503,-0.103848609512379,0.12842272041559,-0.8086467034518,0.41871839262961,0.84049378242951,ENSDARG00000000563.13
3725.54322278617,-0.134016921421551,0.0933925141539045,-1.43498569061649,0.15129117525218,0.655470098461495,ENSDARG00000000567.9
1090.2952551888,0.0072525258389585,0.084803770764508,0.085521266018914,0.931846989566262,0.98674951091862,ENSDARG00000000568.8
272.927630303204,0.0549277448229425,0.110610038295433,0.496589149316028,0.619478806421915,0.911370995541343,ENSDARG00000000588.8
164.103440467472,-0.19537909707749,0.154577504653801,-1.263955564007,0.20624597662771,0.717038985208504,ENSDARG00000000606.11
1109.90327333711,0.101446843800439,0.0810494926828229,1.25166537682647,0.21069182128393,0.720288994562364,ENSDARG00000000631.13
47.0799065699037,0.00236317412267245,0.283619732554601,0.00833219219758452,0.993351949411952,0.999093792786316,ENSDARG00000000651.8
4.96398360019934,0.232069283997574,0.743842440008015,0.311987151465939,0.755050287980301,0.951218284441595,ENSDARG00000000656.9
311.109810916751,0.0350545728596236,0.13320413958039,0.263164290314476,0.792423953146333,0.959631769802969,ENSDARG00000000666.8
418.459259761362,-0.228984209144886,0.128640540514132,-1.780031459987,0.0750708122396517,0.519302629325371,ENSDARG00000000690.9
707.811543564931,-0.0308383903596579,0.101783689618846,-0.302979686383346,0.761905342368501,0.95323472802856,ENSDARG00000000729.11
258.84391645353,0.0146149083051513,0.124336038244744,0.117543622198925,0.906429278093037,0.981819272031181,ENSDARG00000000730.13
140.77240711218,-0.0695990316882524,0.157898658372384,-0.440782919916342,0.659370159813421,0.924110491649203,ENSDARG00000000747.10
205.210602069121,0.194238851237991,0.184584408153694,1.0523036760302,0.292660245665385,0.773304845778164,ENSDARG00000000760.10
131.380886219,0.316929305018152,0.186730571786614,1.69725450945613,0.0896485536046517,0.551183369077951,ENSDARG00000000767.11
943.906729341997,0.198631395792895,0.148074784586119,1.34142620128123,0.179782115412156,0.689688823379422,ENSDARG00000000779.13
750.502643082269,-0.359732975065599,0.130470216578117,-2.75720378566411,0.00582980065073764,0.172495299462711,ENSDARG00000000796.11
