"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
82.5082348295556,-1.31163538253411,0.256795806955668,-5.10769781673477,3.26107621513059e-07,8.61682510611949e-05,"ENSDARG00000001760.10"
67.2505905070787,0.197270577850067,0.368659593166082,0.535102250170379,0.592579154054888,0.901686212826815,"ENSDARG00000001804.7"
186.509072300917,-0.149855821425874,0.227728856337299,-0.658044939214539,0.51050925481236,0.876506754536296,"ENSDARG00000001968.12"
230.824880715505,-0.826557095463603,0.187429132965324,-4.40997129094399,1.03384324339192e-05,0.0016844436675377,"ENSDARG00000001993.8"
491.967131007638,0.255215133653479,0.228900832166334,1.11495939633817,0.264867821845026,0.755912762420226,"ENSDARG00000002026.9"
24.1367560265591,-0.145014149084502,0.391607650079303,-0.370304689030296,0.711155480426316,0.937440246189415,"ENSDARG00000002193.9"
1084.03369316476,0.750209367576134,0.16876851640052,4.44519738382805,8.78112069236493e-06,0.00152322279857481,"ENSDARG00000002197.10"
153.62264063739,-0.161158161688768,0.283352581168112,-0.568754874313828,0.569522502413244,0.895041631737499,"ENSDARG00000002231.8"
1498.00452858912,0.308331994680461,0.254395567229985,1.21201795313405,0.225505508391869,0.730666767683365,"ENSDARG00000002240.7"
371.319036953265,-0.775538719320588,0.200909436656218,-3.86014082876373,0.00011332169601594,0.0118124872489276,"ENSDARG00000002311.8"
757.742082117065,-0.0698786018712101,0.236655199959156,-0.295276004428681,0.767783045445249,0.954076987730146,"ENSDARG00000002571.10"
239.734681286932,0.0744588683217901,0.301756996515512,0.246751091711514,0.805100863346502,0.960925145532548,"ENSDARG00000003132.9"
2.18209119861749,3.9780243676935,2.51408935990352,1.58229235250658,0.113582845755709,NA,"ENSDARG00000003209.8"
124.904161295882,-0.0466726282832052,0.361606968925189,-0.129070046470429,0.897302223177315,0.980370121507049,"ENSDARG00000003544.8"
1249.73068409477,-1.04462498355499,0.161991486225099,-6.44864127058753,1.128573364938e-10,5.82856844201164e-08,"ENSDARG00000003820.10"
41.6614939353634,1.84719169684728,0.331167597099973,5.57781532077139,2.43558026643166e-08,8.51478861144507e-06,"ENSDARG00000003902.8"
137.25656127254,-0.374868284009424,0.238768270209432,-1.57000879421966,0.116413065359506,0.603082058795567,"ENSDARG00000003989.10"
677.86501198641,0.0310426011718801,0.252870960189371,0.122760641034592,0.902296642354427,0.981141582959843,"ENSDARG00000004358.6"
561.862375577183,0.477217690346611,0.246521109148899,1.93580862910353,0.052891143671563,0.463424570257838,"ENSDARG00000004702.8"
582.26559476777,0.451683191250917,0.257492790467094,1.75415859384475,0.079403335933206,0.532622092360567,"ENSDARG00000004713.6"
57.7185205899958,0.47562916352833,0.505507583308895,0.940894220448703,0.34675906970964,0.806511300804232,"ENSDARG00000004898.8"
213.619555190495,0.177544407937158,0.309294719863078,0.574029870331298,0.565947588236713,0.894347536220161,"ENSDARG00000004931.8"
429.059272241929,0.144502735641553,0.282802175632265,0.510967552913925,0.609373777261222,0.907612777631683,"ENSDARG00000005394.11"
1223.6472558212,0.173635749756364,0.261388814052391,0.664281485746983,0.5065101684434,0.875136677362988,"ENSDARG00000005578.7"
361.774354084588,1.30264971842117,0.123392959478802,10.5569209452745,4.71887126010307e-26,7.65940217961301e-23,"ENSDARG00000005713.7"
344.34646503638,-0.0631071530394824,0.291155191600132,-0.216747476466615,0.828405146513107,0.96755132346648,"ENSDARG00000005783.9"
606.003453675859,-0.0302049715655639,0.237178427534474,-0.127351259891348,0.898662391018912,0.980370121507049,"ENSDARG00000005915.11"
784.843895778376,-0.0409257892449651,0.240198512961312,-0.170383191554383,0.864708790061791,0.974491298619527,"ENSDARG00000006094.8"
311.867435106164,1.56967913004455,0.141413471543339,11.0999264278968,1.25547192312014e-28,2.3774453317485e-25,"ENSDARG00000006220.11"
16.8934800677773,-0.437573301300424,0.90189282974281,-0.485172169985214,0.627554221545038,0.913926478667678,"ENSDARG00000006501.12"
207.62242612791,0.0615516101617228,0.339686259178537,0.181201354186575,0.856209531710382,0.973880120713817,"ENSDARG00000006588.8"
267.981899099104,-0.247352506811253,0.298147482402069,-0.82963137846552,0.406747230085023,0.835423033874328,"ENSDARG00000006923.10"
35.7149124842262,-0.660341335380858,0.317319362457959,-2.08099918727256,0.0374339804477754,0.407399315946001,"ENSDARG00000007024.7"
15.7827169340979,-0.662460139762328,0.641571158951437,-1.03255910200987,0.301810275820694,0.780829430343968,"ENSDARG00000007344.7"
216.938995248203,0.158445975466947,0.226634695509875,0.699124973387155,0.484473932772649,0.86892961059479,"ENSDARG00000007823.9"
169.357500629068,0.143215712465524,0.296968639049294,0.482258708946542,0.629622175721602,0.914345704460577,"ENSDARG00000008398.10"
2.39655589182218,4.55410219282692,1.43330770573336,3.17733740955281,0.00148634004096041,NA,"ENSDARG00000009121.7"
7.66951731493486,0.0859976396597067,1.07007943780499,0.0803656594281547,0.935946438340549,0.987429843494281,"ENSDARG00000009443.4"
574.822826557303,-0.456560221411269,0.286980913427816,-1.5909079665192,0.111630289436472,0.596581224732737,"ENSDARG00000009493.9"
101.018844969529,0.0112355272821551,0.354494393089303,0.0316945133722458,0.974715670384903,0.995972790765167,"ENSDARG00000009738.10"
168.48362733235,0.00606609837400916,0.347004814280773,0.0174813089742924,0.986052643846827,0.998354138245201,"ENSDARG00000009822.10"
34.3482035373726,0.0427226006206597,0.644422641599304,0.0662959335423602,0.947142220667476,0.989544130454868,"ENSDARG00000010146.6"
59.8296180382789,0.318437547540045,0.332535837520219,0.957603697438125,0.3382626340087,0.800644230414544,"ENSDARG00000010565.7"
210.493499570877,-0.169255553214179,0.263569595212365,-0.64216645731768,0.520765109436566,0.880627053641653,"ENSDARG00000010680.6"
247.001111859793,0.0847643916237996,0.179165163527322,0.473107550346267,0.636136450328043,0.915587186120668,"ENSDARG00000011640.7"
